Date,Time,Open,Close,High,Low,HeikinAshi,MACD,SIGNAL,BuyPrice
25/10/2021,09:51:14,1.619,1.619,1.619,1.618,1.62,-0.0003826634885966129,-0.0004245642191648284,
25/10/2021,09:52:05,1.614,1.614,1.614,1.614,1.61,-0.0014412697706149835,-0.0011023679201315984,1.614
25/10/2021,09:53:14,1.613,1.613,1.614,1.613,1.61,-0.0017302416319813219,-0.0015209503946980807,
25/10/2021,09:54:04,1.612,1.611,1.613,1.611,1.61,-0.001656344814626065,-0.0016112133413167368,
25/10/2021,09:55:04,1.614,1.614,1.614,1.614,1.61,-0.0014353781998022175,-0.0014939899136403906,
25/10/2021,09:57:04,1.613,1.613,1.613,1.613,1.61,-0.001176634999185966,-0.0012824199706707741,
25/10/2021,09:58:14,1.614,1.615,1.615,1.614,1.61,-0.0009312724847292397,-0.0010483216467097514,
25/10/2021,09:59:14,1.612,1.612,1.612,1.612,1.61,-0.000719685980278717,-0.0008292312024223952,
25/10/2021,10:00:04,1.613,1.613,1.613,1.613,1.61,-0.0005467562234822143,-0.0006409145497956079,
25/10/2021,10:01:04,1.615,1.615,1.615,1.614,1.61,-0.00041015704502855854,-0.00048707621328424164,
25/10/2021,10:02:04,1.613,1.613,1.613,1.613,1.61,-0.0003047394491166866,-0.00036551837050587165,
25/10/2021,10:04:15,1.614,1.614,1.615,1.613,1.61,-0.00022473311382698036,-0.00027166153271994414,
25/10/2021,10:05:04,1.622,1.622,1.622,1.622,1.62,0.0009780962428775908,0.0005615103176784124,
25/10/2021,10:07:04,1.619,1.619,1.619,1.619,1.62,0.0013818121108506443,0.0011083781797932336,
25/10/2021,10:10:04,1.617,1.617,1.617,1.617,1.62,0.0013969118130274794,0.0013007339352827307,
25/10/2021,10:11:15,1.622,1.62,1.622,1.62,1.62,0.0012437360496144745,0.0012627353448372266,
25/10/2021,10:12:06,1.618,1.617,1.618,1.617,1.62,0.0010359480310531133,0.0011115438023144844,
25/10/2021,10:13:04,1.62,1.619,1.62,1.619,1.62,0.0008285019624063583,0.0009228492423757337,
25/10/2021,10:15:04,1.621,1.62,1.621,1.62,1.62,0.0006449105658541399,0.0007375567913613379,
25/10/2021,10:16:04,1.62,1.621,1.621,1.62,1.62,0.000492524474091427,0.0005742019131813973,
25/10/2021,10:19:04,1.623,1.623,1.623,1.622,1.62,0.0003709276377255044,0.00043868572954413535,
25/10/2021,10:23:04,1.626,1.625,1.626,1.625,1.63,0.0014192801206855954,0.001092415323638442,
